,date,title,summary
487,2019.01.31.,'제살깎기' 수주경쟁 없앨 빅2 체제…한국 조선 르네상스 오나,"수주가 회복되는 선박 시장과 달리 해양플랜트(원유·가스 시추설비) 부문 수주는 여전히 부진해 ‘승자의 저주’에 빠지는 게 아니냐는 우려도 나온다. 조선과 건설기계, 정유 등 중후장대 업종에 치우친..."
488,2019.02.08.,"""삼성重, 수년째 적자로 자금여력 없고…그룹은 조선社 M&A 의지 약해""",해양플랜트(원유와 가스 생산·시추설비)도 삼성중공업의 미래 먹거리로 꼽힌다. 삼성중공업은 수주 잔량 기준으로 해양플랜트 분야 세계 1위 업체다. 글로벌 석유회사 로열더치셸이 발주한 세계 최대 부유식 LNG...
489,2019.02.10.,대우조선 부실 상징 '소난골 드릴십' 해결 청신호…9000억 유동성 확보 기대,수년째 인도가 미뤄진 드릴십(이동식 원유 시추선) 두 척 인도를 통해서다. 두 척 중 한 척의 인도 여부는 이달 중 확정된다. 10일 조선업계에 따르면 글로벌 유전개발업체 시드릴은 최근 홈페이지를 통해 앙골라 국영...
490,2019.01.16.,"조선 빅3, 5년來 최고 성적 도전장","발주 늘고, 선박 가격도 올라 16일 업계에 따르면 조선 빅3는 올해 작년(289억달러)보다 14.5% 증가한 331억달러 규모의 선박과 해양플랜트(원유와 가스 생산·시추설비)를 수주할 것으로 전망된다. 조선 업황이..."
491,2019.01.18.,[김규환 기자의 차이나 스코프] “남중국해 군사기지화는 불법”… 中에 맞짱...,"세계 해양 물류의 25%, 원유 수송량의 70%가 이곳을 통과한다. 금액으로는 한 해 5조 3000억 달러(약 5974조원)에... 2014년 5월 중국의 석유시추 장비 설치에 항의하던 베트남군이 다치고 어선이 파손됐을 때도 벌떼같이..."
492,2019.01.18.,美보란듯 이란에 손내민 中…유전개발에 30억달러 투자,"대이란 제재 이후 유럽 등 다른 국가들이 원유 거래 중단 등으로 이란과 거리를 두고 있는 사이 적극적으로... 유전 개발 과정에는 반드시 중국산 장비를 이란 측에서 구입해 사용해야 하며, 시추가 시작되면 개발 비용을..."
493,2019.01.28.,"‘산유국’ 만들어준 동해가스전, 청정에너지 기지 변신하나","이곳에선 한국석유공사 직원 23명이 머무르며, 수심 152m 아래 지표면에서 초경질원유(콘덴세이트)가 섞인... 지난 24일 이곳에서 만난 한국석유공사 홍보팀 이은규 부장은 “지난 16년 동안 동해가스전 시추·생산시설..."
494,2019.01.31.,"현대重, 주식교환 통해 대우조선 인수…1강1중 재편",특히 수년째 골칫거리였던 '소낭골 드릴십(이동식 원유시추선)' 난제도 해결하면서 장기 경영 리스크를 해소했다. 대우조선해양은 올해 1분기 내에 드릴십 2척을 모두 소낭골에 인도하기로 최종 합의했다. 확정...
495,2019.01.31.,지난해 세계 LNG선 90% '조선 빅3'가 수주,조선 빅3는 올해 작년(289억달러)보다 14.5% 증가한 331억달러 규모의 선박과 해양플랜트(원유와 가스 생산·시추설비)를 수주할 것으로 업계는 예상하고 있다. 조선 업황이 내리막길로 접어든 2015년 수주액(316억달러)...
496,2019.01.31.,글로벌 1·2위 합친 '메가 조선사' 탄생…중국 맹추격 따돌린다,대우조선해양은 지난해부터 주력인 액화천연가스(LNG)선과 초대형원유운반선(VLCC) 등의 수주가 늘어나면서... 대우조선해양은 최근 앙골라 국영회사인 소난골이 발주한 드릴십(이동식 시추선) 2척을 10억6000만달러(약...
497,2019.01.31.,'제살깎기' 수주경쟁 없앨 빅2 체제…한국 조선 르네상스 오나,"수주가 회복되는 선박 시장과 달리 해양플랜트(원유·가스 시추설비) 부문 수주는 여전히 부진해 ‘승자의 저주’에 빠지는 게 아니냐는 우려도 나온다. 조선과 건설기계, 정유 등 중후장대 업종에 치우친..."
498,2019.02.08.,"""삼성重, 수년째 적자로 자금여력 없고…그룹은 조선社 M&A 의지 약해""",해양플랜트(원유와 가스 생산·시추설비)도 삼성중공업의 미래 먹거리로 꼽힌다. 삼성중공업은 수주 잔량 기준으로 해양플랜트 분야 세계 1위 업체다. 글로벌 석유회사 로열더치셸이 발주한 세계 최대 부유식 LNG...
499,2019.02.10.,대우조선 부실 상징 '소난골 드릴십' 해결 청신호…9000억 유동성 확보 기대,수년째 인도가 미뤄진 드릴십(이동식 원유 시추선) 두 척 인도를 통해서다. 두 척 중 한 척의 인도 여부는 이달 중 확정된다. 10일 조선업계에 따르면 글로벌 유전개발업체 시드릴은 최근 홈페이지를 통해 앙골라 국영...
500,2019.01.16.,"조선 빅3, 5년來 최고 성적 도전장","발주 늘고, 선박 가격도 올라 16일 업계에 따르면 조선 빅3는 올해 작년(289억달러)보다 14.5% 증가한 331억달러 규모의 선박과 해양플랜트(원유와 가스 생산·시추설비)를 수주할 것으로 전망된다. 조선 업황이..."
501,2019.01.18.,[김규환 기자의 차이나 스코프] “남중국해 군사기지화는 불법”… 中에 맞짱...,"세계 해양 물류의 25%, 원유 수송량의 70%가 이곳을 통과한다. 금액으로는 한 해 5조 3000억 달러(약 5974조원)에... 2014년 5월 중국의 석유시추 장비 설치에 항의하던 베트남군이 다치고 어선이 파손됐을 때도 벌떼같이..."
502,2019.01.18.,美보란듯 이란에 손내민 中…유전개발에 30억달러 투자,"대이란 제재 이후 유럽 등 다른 국가들이 원유 거래 중단 등으로 이란과 거리를 두고 있는 사이 적극적으로... 유전 개발 과정에는 반드시 중국산 장비를 이란 측에서 구입해 사용해야 하며, 시추가 시작되면 개발 비용을..."
503,2019.01.28.,"‘산유국’ 만들어준 동해가스전, 청정에너지 기지 변신하나","이곳에선 한국석유공사 직원 23명이 머무르며, 수심 152m 아래 지표면에서 초경질원유(콘덴세이트)가 섞인... 지난 24일 이곳에서 만난 한국석유공사 홍보팀 이은규 부장은 “지난 16년 동안 동해가스전 시추·생산시설..."
504,2019.01.31.,"현대重, 주식교환 통해 대우조선 인수…1강1중 재편",특히 수년째 골칫거리였던 '소낭골 드릴십(이동식 원유시추선)' 난제도 해결하면서 장기 경영 리스크를 해소했다. 대우조선해양은 올해 1분기 내에 드릴십 2척을 모두 소낭골에 인도하기로 최종 합의했다. 확정...
505,2019.01.31.,지난해 세계 LNG선 90% '조선 빅3'가 수주,조선 빅3는 올해 작년(289억달러)보다 14.5% 증가한 331억달러 규모의 선박과 해양플랜트(원유와 가스 생산·시추설비)를 수주할 것으로 업계는 예상하고 있다. 조선 업황이 내리막길로 접어든 2015년 수주액(316억달러)...
506,2019.01.31.,글로벌 1·2위 합친 '메가 조선사' 탄생…중국 맹추격 따돌린다,대우조선해양은 지난해부터 주력인 액화천연가스(LNG)선과 초대형원유운반선(VLCC) 등의 수주가 늘어나면서... 대우조선해양은 최근 앙골라 국영회사인 소난골이 발주한 드릴십(이동식 시추선) 2척을 10억6000만달러(약...
507,2019.01.31.,'제살깎기' 수주경쟁 없앨 빅2 체제…한국 조선 르네상스 오나,"수주가 회복되는 선박 시장과 달리 해양플랜트(원유·가스 시추설비) 부문 수주는 여전히 부진해 ‘승자의 저주’에 빠지는 게 아니냐는 우려도 나온다. 조선과 건설기계, 정유 등 중후장대 업종에 치우친..."
508,2019.02.08.,"""삼성重, 수년째 적자로 자금여력 없고…그룹은 조선社 M&A 의지 약해""",해양플랜트(원유와 가스 생산·시추설비)도 삼성중공업의 미래 먹거리로 꼽힌다. 삼성중공업은 수주 잔량 기준으로 해양플랜트 분야 세계 1위 업체다. 글로벌 석유회사 로열더치셸이 발주한 세계 최대 부유식 LNG...
509,2019.02.10.,대우조선 부실 상징 '소난골 드릴십' 해결 청신호…9000억 유동성 확보 기대,수년째 인도가 미뤄진 드릴십(이동식 원유 시추선) 두 척 인도를 통해서다. 두 척 중 한 척의 인도 여부는 이달 중 확정된다. 10일 조선업계에 따르면 글로벌 유전개발업체 시드릴은 최근 홈페이지를 통해 앙골라 국영...
510,2019.01.16.,"조선 빅3, 5년來 최고 성적 도전장","발주 늘고, 선박 가격도 올라 16일 업계에 따르면 조선 빅3는 올해 작년(289억달러)보다 14.5% 증가한 331억달러 규모의 선박과 해양플랜트(원유와 가스 생산·시추설비)를 수주할 것으로 전망된다. 조선 업황이..."
511,2019.01.18.,[김규환 기자의 차이나 스코프] “남중국해 군사기지화는 불법”… 中에 맞짱...,"세계 해양 물류의 25%, 원유 수송량의 70%가 이곳을 통과한다. 금액으로는 한 해 5조 3000억 달러(약 5974조원)에... 2014년 5월 중국의 석유시추 장비 설치에 항의하던 베트남군이 다치고 어선이 파손됐을 때도 벌떼같이..."
512,2019.01.18.,美보란듯 이란에 손내민 中…유전개발에 30억달러 투자,"대이란 제재 이후 유럽 등 다른 국가들이 원유 거래 중단 등으로 이란과 거리를 두고 있는 사이 적극적으로... 유전 개발 과정에는 반드시 중국산 장비를 이란 측에서 구입해 사용해야 하며, 시추가 시작되면 개발 비용을..."
513,2019.01.28.,"‘산유국’ 만들어준 동해가스전, 청정에너지 기지 변신하나","이곳에선 한국석유공사 직원 23명이 머무르며, 수심 152m 아래 지표면에서 초경질원유(콘덴세이트)가 섞인... 지난 24일 이곳에서 만난 한국석유공사 홍보팀 이은규 부장은 “지난 16년 동안 동해가스전 시추·생산시설..."
514,2019.01.31.,"현대重, 주식교환 통해 대우조선 인수…1강1중 재편",특히 수년째 골칫거리였던 '소낭골 드릴십(이동식 원유시추선)' 난제도 해결하면서 장기 경영 리스크를 해소했다. 대우조선해양은 올해 1분기 내에 드릴십 2척을 모두 소낭골에 인도하기로 최종 합의했다. 확정...
515,2019.01.31.,글로벌 1·2위 합친 '메가 조선사' 탄생…중국 맹추격 따돌린다,대우조선해양은 지난해부터 주력인 액화천연가스(LNG)선과 초대형원유운반선(VLCC) 등의 수주가 늘어나면서... 대우조선해양은 최근 앙골라 국영회사인 소난골이 발주한 드릴십(이동식 시추선) 2척을 10억6000만달러(약...
516,2019.01.31.,지난해 세계 LNG선 90% '조선 빅3'가 수주,조선 빅3는 올해 작년(289억달러)보다 14.5% 증가한 331억달러 규모의 선박과 해양플랜트(원유와 가스 생산·시추설비)를 수주할 것으로 업계는 예상하고 있다. 조선 업황이 내리막길로 접어든 2015년 수주액(316억달러)...
517,2019.01.31.,'제살깎기' 수주경쟁 없앨 빅2 체제…한국 조선 르네상스 오나,"수주가 회복되는 선박 시장과 달리 해양플랜트(원유·가스 시추설비) 부문 수주는 여전히 부진해 ‘승자의 저주’에 빠지는 게 아니냐는 우려도 나온다. 조선과 건설기계, 정유 등 중후장대 업종에 치우친..."
518,2019.02.08.,"""삼성重, 수년째 적자로 자금여력 없고…그룹은 조선社 M&A 의지 약해""",해양플랜트(원유와 가스 생산·시추설비)도 삼성중공업의 미래 먹거리로 꼽힌다. 삼성중공업은 수주 잔량 기준으로 해양플랜트 분야 세계 1위 업체다. 글로벌 석유회사 로열더치셸이 발주한 세계 최대 부유식 LNG...
519,2019.02.10.,대우조선 부실 상징 '소난골 드릴십' 해결 청신호…9000억 유동성 확보 기대,수년째 인도가 미뤄진 드릴십(이동식 원유 시추선) 두 척 인도를 통해서다. 두 척 중 한 척의 인도 여부는 이달 중 확정된다. 10일 조선업계에 따르면 글로벌 유전개발업체 시드릴은 최근 홈페이지를 통해 앙골라 국영...
520,2019.01.16.,"조선 빅3, 5년來 최고 성적 도전장","발주 늘고, 선박 가격도 올라 16일 업계에 따르면 조선 빅3는 올해 작년(289억달러)보다 14.5% 증가한 331억달러 규모의 선박과 해양플랜트(원유와 가스 생산·시추설비)를 수주할 것으로 전망된다. 조선 업황이..."
521,2019.01.18.,[김규환 기자의 차이나 스코프] “남중국해 군사기지화는 불법”… 中에 맞짱...,"세계 해양 물류의 25%, 원유 수송량의 70%가 이곳을 통과한다. 금액으로는 한 해 5조 3000억 달러(약 5974조원)에... 2014년 5월 중국의 석유시추 장비 설치에 항의하던 베트남군이 다치고 어선이 파손됐을 때도 벌떼같이..."
522,2019.01.18.,美보란듯 이란에 손내민 中…유전개발에 30억달러 투자,"대이란 제재 이후 유럽 등 다른 국가들이 원유 거래 중단 등으로 이란과 거리를 두고 있는 사이 적극적으로... 유전 개발 과정에는 반드시 중국산 장비를 이란 측에서 구입해 사용해야 하며, 시추가 시작되면 개발 비용을..."
